id,carat,cut,color,clarity,depth,table,x,y,z,price
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
3837,1.2,Ideal,G,VVS2,62.2,55.0,6.77,6.81,4.23,9407
12099,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
8222,0.8,Very Good,E,VS1,60.7,60.0,6.0,6.09,3.67,4118
1135,0.43,Ideal,D,VS1,61.9,55.0,4.85,4.87,3.01,1207
25873,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.32,4.53,14639
26263,1.51,Premium,E,VS2,62.2,59.0,7.36,7.31,4.56,14300
19554,0.7,Very Good,I,VS1,61.9,58.0,5.7,5.73,3.54,2304
11049,1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,7190
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
23536,0.9,Very Good,G,VS2,62.5,57.0,6.12,6.14,3.83,4600
17411,0.52,Ideal,F,IF,61.5,57.0,5.15,5.19,3.18,2749
13189,1.01,Good,G,SI1,63.6,58.0,6.29,6.35,4.02,4195
2814,0.55,Ideal,F,SI1,61.0,56.0,5.28,5.34,3.24,1390
13088,1.01,Very Good,I,SI1,63.1,58.0,6.38,6.33,4.01,3563
6793,1.33,Premium,G,VS2,62.3,59.0,7.02,6.97,4.36,9682
26965,0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
4774,1.01,Premium,D,VS2,62.2,61.0,6.43,6.37,3.98,7032
14373,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9979
1621,0.3,Ideal,E,VS2,62.3,56.0,4.27,4.3,2.67,603
17905,1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
24364,0.4,Premium,F,SI1,62.7,57.0,4.7,4.68,2.94,945
3617,0.9,Fair,D,SI1,64.5,61.0,6.05,6.01,3.89,3689
7902,0.41,Very Good,H,VS2,,58.0,4.77,4.66,2.99,943
8438,1.51,Very Good,G,VVS2,62.6,59.0,7.26,7.3,4.56,15110
15213,0.41,Good,E,VS1,63.5,54.0,4.71,4.74,3.0,935
20416,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,11719
15759,0.5,Premium,D,VS2,62.1,58.0,5.08,5.03,3.14,1845
11321,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1338
8945,0.31,Ideal,E,VVS1,61.5,56.0,4.36,4.39,2.69,865
1872,0.36,Ideal,F,SI1,59.7,57.0,4.69,4.72,2.81,644
26405,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
20179,0.33,Ideal,G,VVS2,62.3,56.0,4.43,4.47,2.77,713
4107,1.51,Very Good,H,VS2,60.9,57.0,7.39,7.43,4.51,11068
22276,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
6198,1.35,Premium,G,SI2,60.5,60.0,7.16,7.11,4.32,5167
18474,0.25,Ideal,F,VS1,62.1,57.0,4.01,4.04,2.5,595
15029,1.33,Very Good,G,SI2,62.0,59.0,7.1,7.04,4.38,6603
17601,1.22,Ideal,F,VS2,60.7,57.0,6.89,6.94,4.2,9568
12593,0.4,Very Good,E,VVS1,63.8,56.0,4.68,4.72,3.0,1142
11412,2.1,Fair,G,SI2,65.0,56.0,8.09,7.98,5.21,11923
26213,0.32,Premium,H,SI2,60.4,59.0,4.42,4.39,2.66,504
19181,1.01,Good,E,VS1,63.6,54.0,6.38,6.32,4.04,7466
8053,0.7,Premium,G,SI1,62.6,60.0,5.61,5.57,3.5,2415
18754,0.26,Good,D,VVS2,63.6,56.0,4.06,4.09,2.59,564
17131,0.36,Premium,F,SI1,61.6,60.0,4.61,4.54,2.82,770
25748,0.58,Ideal,G,SI1,61.5,56.0,5.35,5.38,3.3,1690
24111,0.73,Very Good,F,VVS1,60.6,56.0,5.79,5.83,3.52,3720
10669,1.12,Very Good,G,SI1,61.1,59.0,6.69,6.73,4.1,5361
11402,0.26,Ideal,G,IF,62.5,57.0,4.06,4.1,2.55,605
25363,0.31,Ideal,F,IF,62.0,54.0,4.38,4.4,2.72,914
2409,0.81,Very Good,I,SI1,60.3,58.0,6.0,6.04,3.63,2701
16141,0.91,Premium,E,SI1,62.1,58.0,6.18,6.15,3.83,4256
9283,2.39,Ideal,I,VS2,62.2,55.0,8.58,8.56,5.33,17955
6596,0.9,Premium,H,I1,58.8,62.0,6.32,6.26,3.7,1599
4762,0.32,Ideal,J,SI1,61.8,54.9,4.39,4.42,2.72,384
20726,0.34,Premium,G,VS2,61.2,58.0,4.5,4.46,2.74,765
4981,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48,2753
9649,0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65,1013
20754,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
6900,1.03,Very Good,F,SI2,62.4,59.0,6.38,6.45,4.0,4503
13178,0.52,Ideal,H,SI1,62.3,54.0,5.15,5.18,3.22,1074
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
26488,0.84,Very Good,E,SI2,62.1,58.0,6.02,6.09,3.76,3125
8431,1.01,Very Good,F,SI1,63.5,58.0,6.29,6.24,3.98,4632
4435,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,8120
6727,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,7611
12621,0.3,Ideal,F,VS2,62.0,55.0,4.33,4.31,2.68,776
21763,0.71,Premium,I,SI2,60.3,58.0,5.78,5.72,3.47,1917
22929,1.02,Good,F,SI2,64.1,60.0,6.25,6.29,4.02,4179
17104,0.31,Ideal,G,VS2,59.1,57.0,4.45,4.48,2.64,544
25018,0.41,Ideal,H,SI1,61.5,55.0,4.78,4.81,2.95,763
828,0.3,Good,G,VS1,63.6,54.0,4.31,4.25,2.72,776
14164,0.32,Ideal,F,VVS2,62.0,55.0,4.39,4.41,2.73,786
23057,0.32,Very Good,G,VVS2,61.3,57.0,4.39,4.43,2.7,672
4358,0.5,Ideal,F,VS1,62.5,57.0,5.09,5.06,3.17,1838
14046,0.54,Fair,F,SI1,64.8,59.0,5.11,5.05,3.29,1944
26962,0.25,Premium,F,VVS2,62.0,59.0,4.04,3.99,2.49,740
3960,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,810
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
12895,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
11096,0.32,Ideal,G,VVS2,61.8,55.0,4.43,4.41,2.73,936
2834,0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
14968,2.26,Very Good,H,SI2,63.2,58.0,8.38,8.26,5.26,13095
25163,0.32,Premium,G,VS2,61.5,60.0,4.4,4.42,2.71,561
15555,1.01,Good,E,VS1,65.8,55.0,6.2,6.23,4.09,6159
24673,0.92,Premium,E,SI2,61.7,59.0,6.27,6.18,3.84,3941
24216,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,477
5425,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15766
16566,0.3,Premium,F,VS2,62.5,58.0,4.32,4.29,2.69,776
17050,1.05,Ideal,F,SI1,60.6,59.0,6.51,6.56,3.96,5586
13250,0.39,Premium,E,VS1,59.6,60.0,4.72,4.75,2.82,1026
23648,0.55,Premium,F,SI1,60.7,57.0,5.3,5.27,3.21,1415
16710,0.32,Ideal,G,SI1,61.8,55.0,4.4,4.43,2.73,449
3549,0.31,Ideal,E,VS2,61.6,56.0,4.37,4.4,2.7,680
18710,1.01,Premium,D,VS1,,58.0,6.6,6.54,3.94,8286
3360,0.41,Good,G,VVS1,61.0,61.0,4.77,4.8,2.92,986
7359,0.33,Premium,E,VS1,60.9,58.0,4.49,4.45,2.72,1002
6623,0.71,Ideal,E,SI1,61.6,53.0,5.79,5.73,3.55,2258
2093,1.51,Good,E,I1,,59.0,7.56,7.51,4.33,5601
7915,0.62,Ideal,G,VVS2,62.6,57.0,5.42,5.47,3.41,2507
25519,0.37,Premium,E,VS2,61.1,57.0,4.66,4.63,2.84,1041
5892,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,3017
2155,0.53,Very Good,E,VS1,61.7,59.0,5.18,5.2,3.2,1844
20349,1.24,Ideal,H,SI1,60.9,57.0,6.9,6.95,4.22,6488
11117,2.03,Premium,I,SI1,59.8,59.0,8.29,8.24,4.94,12844
3301,0.41,Good,E,VVS1,64.1,55.0,4.71,4.68,3.01,1298
20689,1.01,Ideal,G,VVS2,62.0,58.0,6.36,6.39,3.95,7597
7941,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1723
7824,0.9,Very Good,E,SI1,61.4,56.0,6.19,6.23,3.81,5387
10773,0.54,Very Good,D,SI1,62.9,57.0,5.17,5.22,3.27,1662
10222,0.5,Very Good,G,SI1,59.3,58.0,5.19,5.24,3.09,1133
7041,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4656
23097,0.31,Premium,I,SI1,60.1,59.0,4.41,4.38,2.64,537
21976,1.01,Fair,G,VS1,64.6,60.0,6.34,6.22,4.06,6353
9630,0.9,Good,J,SI1,63.2,60.0,6.09,6.12,3.86,2729
920,0.31,Very Good,G,SI2,61.8,59.0,4.3,4.34,2.67,408
1547,1.03,Ideal,F,VS1,61.7,56.0,6.49,6.54,4.02,7137
275,0.39,Ideal,G,VS2,62.5,54.0,4.67,4.7,2.93,857
8288,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16,8855
19166,1.0,Ideal,J,VS2,62.4,54.0,6.4,6.46,4.01,4539
19919,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,5366
24264,0.52,Ideal,E,VS2,61.8,55.0,5.19,5.17,3.2,1815
15460,0.71,Ideal,G,VS1,,56.0,5.69,5.72,3.55,2962
16859,0.47,Premium,E,SI1,59.3,56.0,5.07,5.05,3.02,1087
13373,0.25,Very Good,E,VVS2,59.8,59.0,4.07,4.09,2.44,575
25710,1.52,Very Good,G,SI1,62.5,58.0,7.26,7.3,4.55,10150
16436,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,1375
16874,0.4,Very Good,G,VS1,63.4,56.0,4.72,4.68,2.98,1005
14424,2.1,Premium,G,SI2,60.9,57.4,8.17,8.27,5.0,16112
16268,0.24,Very Good,E,VVS1,61.7,58.0,3.95,3.99,2.45,485
6838,0.8,Premium,I,SI1,,60.0,6.01,5.95,3.64,2507
14559,0.51,Ideal,G,VS1,61.9,56.0,5.14,5.1,3.17,1781
12942,1.0,Very Good,G,VVS2,59.8,59.0,6.47,6.51,3.88,7584
3400,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,13063
9680,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,545
19476,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,12492
4780,1.51,Very Good,D,VS2,63.2,57.0,7.27,7.25,4.59,12311
25061,1.83,Very Good,E,SI2,62.8,56.0,7.76,7.82,4.89,13134
9991,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,11737
16468,0.31,Very Good,E,SI1,62.3,56.0,4.37,4.4,2.73,544
12256,0.3,Ideal,G,VS1,61.9,56.0,4.34,4.29,2.67,776
10986,1.17,Fair,I,I1,65.4,62.0,6.68,6.57,4.33,2935
3221,2.0,Fair,H,SI1,65.1,56.0,7.86,7.77,5.09,14430
19224,0.73,Ideal,G,VVS1,61.3,56.0,5.79,5.82,3.56,3667
25032,0.7,Good,D,VS2,63.9,58.0,5.58,5.62,3.58,3087
21962,1.0,Premium,G,VS2,60.0,59.0,6.52,6.47,3.9,5967
5915,1.0,Premium,D,VVS2,58.3,61.0,6.55,6.48,3.8,9274
17782,1.0,Very Good,D,VS2,59.6,60.0,6.52,6.57,3.9,6745
15076,0.76,Very Good,J,VS1,59.3,63.0,6.12,5.93,3.55,2036
15682,1.52,Very Good,F,SI1,61.4,59.0,7.39,7.46,4.56,11776
19185,0.31,Premium,H,VVS1,62.6,58.0,4.29,4.33,2.7,707
13784,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
10608,0.31,Ideal,F,VVS1,62.0,54.0,4.36,4.38,2.71,840
17068,1.02,Ideal,F,SI2,62.1,56.0,6.41,6.44,3.99,4162
18093,0.4,Ideal,I,VVS2,62.0,56.0,4.77,4.74,2.95,1035
18777,0.97,Ideal,J,VS1,61.3,57.0,6.37,6.41,3.92,4278
172,0.81,Ideal,F,SI1,61.9,57.0,5.98,6.01,3.71,2977
22703,0.7,Premium,E,SI1,60.0,59.0,5.79,5.75,3.46,2777
26917,0.5,Premium,H,SI1,60.2,61.0,5.16,5.14,3.1,1141
25995,0.48,Premium,F,VS2,58.7,58.0,5.22,5.17,3.05,1294
19947,0.78,Good,D,SI1,60.1,61.0,5.92,5.89,3.55,3253
8332,0.4,Ideal,E,VS2,62.2,56.0,4.74,4.72,2.94,975
9132,1.34,Premium,G,SI2,61.7,58.0,7.1,7.04,4.36,6583
3928,1.26,Ideal,H,VVS2,61.8,56.0,6.9,6.93,4.28,8941
13205,0.27,Ideal,F,VVS2,61.2,58.0,4.15,4.19,2.55,667
25186,0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
14032,1.23,Premium,G,VS1,62.8,56.0,6.86,6.81,4.29,8381
22520,1.18,Ideal,I,SI1,62.1,56.0,6.79,6.77,4.21,5154
15754,1.01,Very Good,F,SI2,61.8,56.0,6.43,6.38,3.96,4298
23014,0.54,Ideal,F,VS2,,56.0,5.27,5.29,3.2,1680
2437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,14957
11580,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64,984
23871,1.02,Good,F,SI1,64.3,58.0,6.28,6.32,4.05,4936
18433,1.01,Premium,E,SI2,62.6,57.0,6.35,6.33,3.97,4751
7221,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,5671
2291,0.9,Good,I,SI1,63.5,59.0,6.05,6.1,3.86,3176
23585,0.74,Very Good,G,SI2,63.0,56.0,5.75,5.77,3.63,2277
9477,0.41,Ideal,E,VVS2,61.1,56.0,4.8,4.85,2.95,1187
26744,0.6,Ideal,D,VVS1,61.6,56.0,5.41,5.43,3.34,3570
1647,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4712
23809,0.51,Ideal,E,SI1,61.5,55.0,5.16,5.18,3.18,1438
5423,1.5,Good,E,SI1,64.2,55.0,7.17,7.22,4.62,12754
22991,1.01,Fair,G,VS2,65.7,54.0,6.32,6.28,4.14,4072
6334,0.5,Very Good,J,SI1,63.2,55.0,5.07,5.03,3.19,1000
5894,0.7,Very Good,F,VS2,61.0,59.0,5.69,5.75,3.49,2362
10271,1.06,Ideal,E,VS1,62.1,57.0,6.52,6.49,4.04,8567
9955,0.36,Premium,D,VS2,59.1,58.0,4.68,4.63,2.75,1094
3004,1.01,Premium,E,VS2,60.2,58.0,6.56,6.52,3.94,6335
3603,0.35,Ideal,D,SI1,62.3,57.0,4.5,4.52,2.81,644
15078,0.52,Ideal,I,IF,60.9,57.0,5.17,5.21,3.16,2111
506,1.01,Very Good,H,SI2,63.9,56.0,6.29,6.38,4.05,4023
19266,1.5,Good,J,VS1,63.3,57.0,7.2,7.24,4.57,8736
11310,0.8,Good,G,SI2,62.8,58.0,5.86,5.9,3.69,2363
20373,1.01,Fair,H,SI1,64.6,55.0,6.29,6.25,4.05,4191
18651,1.04,Premium,E,SI2,61.6,58.0,6.52,6.45,3.99,3914
9727,0.52,Ideal,G,VVS2,61.6,57.0,5.16,5.2,3.19,1897
13050,1.01,Good,D,VS2,61.8,59.0,6.28,6.35,3.9,6912
18673,0.33,Ideal,F,VVS2,61.4,56.0,4.44,4.49,2.74,810
9229,0.54,Very Good,J,SI1,61.3,55.0,5.23,5.28,3.22,1080
16973,1.14,Good,G,SI2,63.7,60.0,6.69,6.6,4.24,4233
24299,0.33,Very Good,I,VVS1,58.9,61.0,4.52,4.55,2.67,609
24198,0.9,Very Good,G,SI1,62.0,61.0,6.07,6.13,3.78,3734
6494,0.6,Ideal,G,VS2,60.4,57.0,5.49,5.51,3.32,1861
23541,0.91,Good,D,SI1,64.0,58.0,6.09,6.06,3.89,3730
26016,0.59,Premium,E,SI1,61.8,60.0,5.33,5.39,3.31,1664
84,0.9,Very Good,D,SI2,63.5,58.0,6.08,6.17,3.89,3918
8163,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1286
14115,1.0,Good,F,SI1,63.6,58.0,6.31,6.27,4.0,4939
7845,1.21,Very Good,F,VS2,60.1,55.0,6.91,7.01,4.18,8711
4360,0.93,Very Good,I,VS1,62.6,59.0,6.17,6.2,3.87,4033
6548,1.01,Very Good,G,VS1,63.1,59.0,6.32,6.23,3.96,5294
19668,0.31,Ideal,G,VS2,61.1,57.0,4.37,4.4,2.68,562
19648,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,986
19606,0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
22476,0.31,Ideal,G,VVS1,61.9,54.0,4.38,4.41,2.72,789
10016,0.42,Premium,G,SI1,62.2,58.0,4.75,4.73,2.95,945
25398,1.71,Ideal,J,VS1,61.6,57.0,7.67,7.62,4.71,10821
15126,0.4,Ideal,E,VS1,,58.0,4.72,4.74,2.94,951
5495,2.02,Ideal,H,VS2,61.6,56.0,8.17,8.12,5.02,18050
1776,0.81,Ideal,E,SI2,60.3,57.0,6.07,6.04,3.65,2864
19383,1.02,Premium,E,VS2,58.4,57.0,6.64,6.59,3.86,6854
8889,2.0,Very Good,H,SI1,63.2,54.0,7.97,7.88,5.01,13320
10720,1.01,Very Good,G,VS2,63.1,59.0,6.4,6.37,4.03,6108
122,0.3,Ideal,G,VVS1,61.3,56.0,4.3,4.34,2.65,789
8825,0.32,Ideal,F,VVS1,61.9,56.0,4.41,4.44,2.74,895
24648,0.72,Ideal,I,VS1,62.3,55.0,5.79,5.69,3.58,2265
25749,0.73,Premium,F,VS2,59.9,58.0,5.87,5.84,3.51,2882
15125,0.3,Good,D,SI1,63.4,56.0,4.26,4.29,2.71,552
4040,1.61,Premium,F,VS2,61.6,61.0,7.54,7.47,4.62,14833
24906,0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,597
19689,0.38,Very Good,I,VVS1,62.6,59.0,4.6,4.64,2.89,630
17028,0.43,Very Good,G,VS2,61.0,56.0,4.87,4.89,2.98,844
16455,0.64,Good,J,SI2,64.7,54.0,5.39,5.43,3.5,1141
11584,0.71,Ideal,D,VS2,62.7,57.0,5.7,5.75,3.59,3212
10061,0.4,Very Good,G,SI1,63.1,56.0,4.75,4.72,2.99,840
14828,1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
5362,0.51,Ideal,E,SI1,62.8,55.0,5.12,5.07,3.2,1546
12660,1.11,Ideal,G,VS2,61.2,56.0,6.65,6.68,4.08,6857
25468,1.23,Very Good,H,SI1,60.3,58.0,6.93,6.96,4.19,6997
14037,0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
26799,1.75,Premium,H,VS2,61.5,58.0,7.75,7.69,4.75,9526
7541,1.21,Ideal,F,VS2,62.6,55.0,6.81,6.74,4.24,6261
18549,1.33,Fair,F,I1,62.0,56.0,7.05,7.01,4.36,4698
9524,1.01,Fair,D,SI1,64.7,57.0,6.33,6.25,4.07,5430
15766,0.71,Very Good,D,SI1,61.0,58.0,5.71,5.87,3.53,2683
3760,0.41,Ideal,G,IF,61.7,56.0,4.78,4.81,2.96,1259
25793,0.71,Ideal,H,VVS2,61.9,56.0,5.72,5.76,3.55,3371
5271,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4692
23355,0.71,Good,J,VS2,63.8,58.0,5.61,5.58,3.57,1774
10219,1.01,Premium,D,IF,61.6,56.0,6.46,6.43,3.97,16234
26505,1.06,Ideal,E,SI1,59.6,54.0,6.64,6.62,3.95,5250
12864,0.73,Very Good,G,VS1,60.7,57.0,5.76,5.83,3.52,2939
9347,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,6485
8088,2.26,Premium,H,SI2,61.1,57.0,8.45,8.4,5.15,13885
17004,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,878
21462,1.13,Premium,E,SI2,60.4,59.0,6.7,6.75,4.06,5220
23612,0.41,Ideal,E,SI1,62.4,55.0,4.78,4.74,2.97,969
2350,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
2379,0.72,Ideal,F,VS2,61.1,56.0,5.92,5.8,3.55,3226
19512,0.31,Ideal,J,VS1,62.1,55.0,4.35,4.38,2.71,424
5301,0.52,Ideal,E,IF,61.1,57.0,5.17,5.21,3.17,3033
14595,0.51,Premium,H,SI1,60.6,59.0,5.17,5.13,3.12,1116
14869,0.54,Ideal,F,VS2,61.3,57.0,5.28,5.25,3.23,1572
23573,0.54,Ideal,G,VVS2,61.8,56.0,5.23,5.25,3.24,1985
670,3.04,Very Good,I,SI2,63.2,59.0,9.14,9.07,5.75,15354
10103,1.01,Fair,E,SI2,64.6,59.0,6.22,6.18,4.01,3294
19040,0.41,Ideal,D,VVS2,62.3,55.0,4.77,4.76,2.97,1356
14171,1.32,Very Good,H,SI1,62.3,57.0,7.04,6.99,4.37,7270
21014,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4899
12692,0.7,Premium,H,VS2,61.7,59.0,5.66,5.68,3.5,2010
13913,1.22,Ideal,I,SI1,61.7,55.2,6.84,6.9,4.24,6062
25352,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,776
19106,0.72,Very Good,I,SI2,63.2,62.0,5.71,5.67,3.59,1814
381,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,672
8370,0.71,Premium,D,SI1,60.9,59.0,5.72,5.71,3.48,2743
21862,0.66,Ideal,F,VS2,62.4,54.0,5.55,5.61,3.48,2648
11004,0.41,Ideal,G,IF,61.7,56.0,4.8,4.77,2.95,1431
11491,0.31,Ideal,G,VVS2,62.7,57.0,4.35,4.32,2.72,846
22478,1.2,Ideal,F,VS2,62.3,55.0,6.83,6.79,4.24,8486
11596,1.2,Very Good,G,VS2,62.0,55.0,6.8,6.84,4.23,7318
20635,0.75,Ideal,F,SI1,61.8,56.0,5.84,5.87,3.62,3336
14349,0.72,Ideal,E,VS2,62.0,56.0,5.73,5.76,3.56,2962
8958,0.4,Ideal,I,IF,,54.0,4.73,4.75,2.96,917
26345,0.97,Fair,G,I1,57.2,60.0,6.59,6.36,3.72,1547
2983,1.01,Premium,H,SI1,59.5,59.0,6.56,6.52,3.89,4771
24767,0.74,Very Good,D,VS2,62.4,57.0,5.74,5.8,3.6,2906
11494,0.74,Ideal,H,VS1,,56.0,5.81,5.82,3.58,2797
17919,0.3,Very Good,D,VS1,62.1,58.0,4.25,4.29,2.65,742
17993,2.02,Premium,G,SI2,61.0,58.0,8.15,8.22,4.99,15498
4262,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
6994,0.24,Ideal,F,VVS2,61.5,56.0,3.99,4.01,2.46,540
22030,0.31,Very Good,E,VVS2,64.2,55.0,4.24,4.3,2.74,721
11370,0.41,Very Good,E,SI1,62.8,58.0,4.72,4.77,2.98,705
25113,0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
2654,1.12,Premium,D,SI2,60.5,59.0,6.72,6.76,4.08,5233
1125,0.31,Premium,E,VS2,60.5,60.0,4.36,4.34,2.63,872
15450,0.3,Ideal,G,IF,61.9,57.0,4.27,4.29,2.65,863
3316,0.78,Fair,H,VS2,54.7,67.0,6.25,6.15,3.4,2691
22657,0.41,Ideal,F,VS2,61.4,55.0,4.83,4.78,2.95,1107
26942,0.35,Ideal,I,VS2,61.4,55.0,4.54,4.58,2.8,509
15010,0.31,Very Good,E,VVS1,60.4,61.0,4.34,4.4,2.64,725
16808,0.29,Ideal,F,VVS1,61.7,55.0,4.25,4.28,2.63,815
23187,0.38,Premium,H,VS1,61.6,58.0,4.7,4.65,2.88,983
11509,1.63,Premium,E,VS2,61.8,58.0,7.57,7.49,4.65,13678
15609,0.52,Premium,G,VS1,62.4,59.0,5.13,5.16,3.21,1689
13936,0.39,Very Good,J,VVS1,61.8,56.0,4.64,4.71,2.89,718
25794,1.01,Premium,G,VVS2,58.5,59.0,6.66,6.6,3.88,6670
16749,0.75,Very Good,E,SI1,61.5,58.0,5.82,5.86,3.59,2923
26434,0.38,Very Good,F,SI2,60.1,60.0,4.7,4.75,2.84,644
13956,0.34,Ideal,H,VS1,62.7,55.0,4.48,4.51,2.82,596
8228,1.51,Very Good,I,SI1,59.3,59.0,7.49,7.59,4.47,8856
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
15587,0.55,Ideal,E,SI1,62.5,56.0,5.21,5.25,3.27,1609
21312,1.04,Ideal,G,SI2,61.9,58.0,6.47,6.51,4.02,4973
24827,1.03,Very Good,H,SI2,63.1,56.0,6.43,6.38,4.04,3288
177,0.71,Ideal,G,SI1,62.5,57.0,5.72,5.64,3.55,2215
4270,0.32,Ideal,E,VS2,62.1,56.0,4.4,4.43,2.74,702
16900,1.7,Premium,I,VVS2,61.7,57.4,7.62,7.67,4.71,13127
8504,0.39,Very Good,E,I1,62.8,57.0,4.61,4.66,2.91,511
13394,0.82,Ideal,G,SI2,61.6,56.0,5.98,6.04,3.7,2692
5635,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,3777
14590,0.57,Premium,F,VS2,60.3,58.0,5.44,5.4,3.27,1847
17395,0.92,Ideal,G,SI2,61.9,57.0,6.23,6.25,3.86,4406
15016,0.27,Very Good,F,VS1,62.5,56.0,4.14,4.18,2.6,518
1302,1.01,Fair,F,VS1,61.7,61.0,6.6,6.49,4.04,6651
17361,0.72,Ideal,F,VS2,60.3,56.0,5.84,5.81,3.51,2724
1912,0.37,Premium,D,VVS2,61.0,60.0,4.64,4.61,2.82,1145
11995,0.31,Ideal,E,VVS1,61.0,57.0,4.33,4.36,2.65,924
25317,0.41,Good,G,I1,63.8,56.0,4.7,4.74,3.01,467
15651,0.36,Ideal,H,VS1,61.8,57.0,4.6,4.56,2.83,810
10346,1.34,Ideal,H,VVS1,62.1,56.0,7.05,7.11,4.4,10255
10882,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915
26076,0.55,Ideal,H,VVS1,61.6,55.0,5.26,5.29,3.25,2303
7027,0.31,Ideal,H,VS1,62.6,55.0,4.38,4.34,2.73,698
6042,0.4,Good,E,SI1,64.2,56.0,4.66,4.69,3.0,682
20125,0.6,Ideal,G,VS2,62.0,54.0,5.43,5.47,3.38,1861
21582,0.79,Ideal,I,SI1,61.6,56.0,5.95,5.97,3.67,2756
22455,0.4,Very Good,G,SI2,61.9,61.0,4.69,4.74,2.92,596
846,0.87,Premium,F,SI2,61.6,58.0,6.14,6.1,3.77,2999
17070,1.08,Ideal,H,SI2,62.0,57.0,6.65,6.55,4.06,3629
24908,0.31,Premium,E,VVS2,61.3,60.0,4.33,4.35,2.66,816
11371,0.42,Ideal,D,VVS1,61.6,56.0,4.82,4.79,2.96,1621
23186,0.58,Fair,F,SI2,64.7,56.0,5.31,5.24,3.41,1088
12439,0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75,798
15598,0.32,Ideal,E,VVS2,61.5,57.0,4.4,4.41,2.71,842
